date,AdvScal_eurusd_H1_SL17_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL14_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL18_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL22_EURUSD.a_H1_REALTICKS,AdvScalp_gbpusd_H1_GBPUSD.a_H1_REALTICKS,AdvScalp_usdjpy_H1_SL22_USDJPY.a_H1_REALTICKS,AdvScalp_usdjpy_H1_SL30_USDJPY.a_H1_REALTICKS,AdvScalp_usdjpy_H4_SL14_USDJPY.a_H4_REALTICKS,AdvScalp_usdjpy_H4_SL17_USDJPY.a_H4_REALTICKS,BTC_Reaper_Aggr_1_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_2_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_3_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_4_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_5_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_6_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_7_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_8_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_9_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_10_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_1_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_2_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_3_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_4_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_5_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_6_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_7_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_8_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_9_H1_BTCUSD.a_H1_OHLC,BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,DTP2_eurusd_a_EURUSD.a_Daily_OHLC,DTP2_eurusd_b_EURUSD.a_Daily_OHLC,DTP2_eurusd_c_EURUSD.a_Daily_OHLC,DTP2_eurusd_d_EURUSD.a_Daily_OHLC,DTP2_gbpusd_a_GBPUSD.a_Daily_OHLC,DaytradePro_AUDJPY_AUDJPY.a_Daily_OHLC,DaytradePro_AUDUSD_AUDUSD.a_Daily_OHLC,DaytradePro_CHFJPY_CHFJPY.a_Daily_OHLC,DaytradePro_EURAUD_EURAUD.a_Daily_OHLC,DaytradePro_EURJPY_EURJPY.a_Daily_OHLC,DaytradePro_EURNZD_EURNZD.a_Daily_OHLC,DaytradePro_EURUSD_EURUSD.a_Daily_OHLC,DaytradePro_GBPJPY_GBPJPY.a_Daily_OHLC,DaytradePro_GBPUSD_GBPUSD.a_Daily_OHLC,DaytradePro_NZDUSD_NZDUSD.a_Daily_OHLC,DaytradePro_USDCAD_USDCAD.a_Daily_OHLC,DaytradePro_USDJPY_USDJPY.a_Daily_OHLC,DaytradePro_XAUUSD_XAUUSD.a_Daily_OHLC,GOLDTRADEPROH4_b_XAUUSD.a_H4_REALTICKS,GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyK_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_a_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_b_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_c_XAUUSD.a_Daily_OHLC,GoldReaper_strategy1_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy2_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy3_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy4_H4_XAUUSD.a_H4_OHLC,GoldReaper_strategy5_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy6_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy7_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy8_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy9_H1_XAUUSD.a_H1_OHLC,GoldScalp_H1_A_XAUUSD.a_H1_REALTICKS,GoldScalp_H1_B_XAUUSD.a_H1_REALTICKS,GoldScalp_H1_C_XAUUSD.a_H1_REALTICKS,Indicement_US100_1_H1_USTEC.a_H1_OHLC,Indicement_US100_2_H1_USTEC.a_H1_OHLC,Indicement_US100_3_H1_USTEC.a_H1_OHLC,Indicement_US100_4_H1_USTEC.a_H1_OHLC,Indicement_US30_1_Daily_US30.a_Daily_OHLC,Indicement_US30_2_Daily_US30.a_Daily_OHLC,Indicement_US30_3_Daily_US30.a_Daily_OHLC,Indicement_US30_4_Daily_US30.a_Daily_OHLC,Indicement_US500a_H1_US500.a_H1_OHLC,Indicement_US500b_M15_US500.a_M15_OHLC,Indicement_US500c_M15_US500.a_M15_OHLC,Indicement_US500d_H1_US500.a_H1_OHLC,Indicement_US500e_Daily_US500.a_Daily_OHLC,Indicement_US500f_Daily_US500.a_Daily_OHLC,ORBMASTER_DAX_M15_a_DE40.a_M15_OHLC,ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,OtherSets_nas100_H1_G_USTEC.a_H1_OHLC,OtherSets_nas100_H1_L_USTEC.a_H1_OHLC,VolatilityBreakout_EURUSD_e_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_f_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_i_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_k_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_l_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_m_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_o_EURUSD.a_M15_OHLC,VolatilityBreakout_H1_B_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_C_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_E_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_F_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_H_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS
2025-08-07,0.0,0.0,0.0,0.0,0.0,31.54,118.6,83.92,79.87,-660.77,234.73,510.3,-212.9,-468.49,1176.22,392.17,157.66,-429.53,182.03,-102.97,868.29,1014.34,304.95,-562.79,1110.39,239.33,309.35,-435.35,259.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92,27.37,14.91,-1.09,10.26,-401.0,429.11,76.58,134.41,0.0,0.0,687.33,0.0,0.0,0.0,0.0,87.36,0.0,0.0,157.73,0.0,0.0,-212.85,-169.95,-381.02,-461.66,-535.78,-326.75,0.0,0.0,0.0,0.0,-164.82,-174.76,344.78,205.73,273.24,521.02,702.41,0.0,0.0,739.36,0.0,0.0,0.0,0.0,0.0,29.61,29.61,40.48,-5.31,221.46,988.98,0.0,0.0,619.19,0.0,848.54,0.0,0.0,0.0,0.0,0.0,352.9,0.0,352.9,487.12,0.0,0.0,44.84
2025-08-08,0.0,0.0,0.0,0.0,0.0,-475.71,0.0,-147.42,-85.87,0.0,0.0,0.0,-113.94,0.0,-160.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,-180.23,-319.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.94,0.0,0.0,0.0,90.37,74.62,16.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.9,-56.59,282.68,0.0,0.0,-326.86,0.0,0.0,0.0,0.0,228.69,0.0,-17.12,-39.92,0.0,-121.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-709.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.92,0.0,0.0,0.0,0.0,0.0,-283.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-11,8.97,35.18,45.05,42.93,0.0,37.59,-478.32,84.24,-31.25,0.0,0.0,0.0,35.02,0.0,0.0,0.0,235.37,0.0,194.59,0.0,0.0,0.0,7.0,0.0,348.16,-5.42,235.37,0.0,280.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.81,-16.15,-148.68,-123.4,-105.99,-138.0,-720.44,94.9,34.82,0.0,16.38,0.0,0.0,0.0,0.0,0.0,-118.66,0.0,0.0,0.0,0.0,0.0,376.7,1000.31,442.49,454.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,328.28,446.9,234.59,249.52,742.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,104.19,119.17,-110.24,137.11,0.0,71.42,66.05,0.0,0.0,0.0,0.0,0.0,-101.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148.58,0.0,14.88,-296.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.09,110.0,298.8,0.0,-656.08,0.0,-496.78,-177.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.86,0.0,27.61,-91.16,23.82,480.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503.84,0.0,-99.27,-763.75,-763.75,0.0,1051.36,459.42,0.0,612.56,0.0,0.0,-622.1,42.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.4,-337.4,0.0,0.0,0.0,0.0,13.5,-51.4,0.0,0.0,0.0
2025-08-13,0.0,0.0,31.27,23.54,0.0,69.17,14.1,72.42,36.94,-829.46,-31.56,72.08,-206.41,-355.27,-326.27,-76.71,420.21,315.85,198.05,-558.42,-19.09,139.81,-293.5,-355.27,-455.13,-556.68,161.25,-374.7,285.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,-193.0,93.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.62,321.79,0.0,0.0,0.0,0.0,0.0,0.0,-9.47,-85.57,176.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.71,0.0,0.0,501.06,0.0,0.0,0.0,0.0,0.0,0.0,912.11,0.0,0.0,167.33,303.8,163.0,92.36,-32.05,-1237.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.8,0.0,0.0,0.0,661.64,0.0,221.64
2025-08-14,0.0,0.0,0.0,0.0,0.0,141.66,244.35,204.03,104.35,281.96,388.75,272.26,-276.09,58.19,390.0,123.05,156.82,-758.6,117.94,281.96,401.35,272.26,-215.14,58.19,162.38,279.69,9.32,-758.6,169.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,-1.0,419.15,181.48,39.62,0.0,124.52,0.0,0.0,0.0,0.0,0.0,-32.24,-199.8,0.0,0.0,0.0,0.0,0.0,0.0,256.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.95,-4.1,0.0,-133.29,0.0,0.0,0.0,0.0,-19.97,0.0,0.0,0.0,0.0,0.0,479.83,318.99,426.12,101.22,291.6,334.55,0.0,0.0,0.0,0.0,0.0,0.0,-336.68,-336.68,0.0,238.67,0.0,0.0,14.63,-17.97,0.0,0.0,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.08,0.0,344.14,258.84,0.0,0.0,-121.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.22,0.0,0.0,0.0,295.46,73.9,16.28,0.0,215.42,-111.77,-202.42,-1.35,-28.52,0.0,0.0,0.0,64.33,37.26,0.0,0.0,-159.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.25,42.96,0.0,0.0,0.0,38.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.85,0.0,0.0,-139.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,0.0,0.0,0.0,0.0,117.12,-50.99,0.99,-60.93,55.41,51.75,41.41,-5.72,214.0,783.16,0.0,0.0,948.8,375.57,196.1,23.87,53.89,-5.72,688.42,783.16,1403.44,209.45,948.8,375.57,282.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-681.04,128.46,74.26,64.96,24.02,45.6,527.0,693.88,0.0,0.0,-273.92,-384.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-176.01,-61.6,0.0,-95.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.21,80.03,78.11,-5.59,129.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,0.0,0.0,0.0,0.0,40.32,0.0,0.0,71.07,-71.86,0.0,0.0,160.48,227.8,0.0,0.0,0.0,-29.41,0.0,84.72,0.0,0.0,-126.48,-1.24,0.0,-524.04,-73.98,-157.99,0.0,122.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24,-30.64,-1198.0,-688.9,311.35,-343.37,183.02,16.63,-23.52,0.0,0.0,0.0,0.0,115.96,724.76,698.65,-315.31,0.0,32.34,-218.89,-169.87,-389.31,0.0,-528.52,0.0,761.16,1033.66,0.0,554.48,0.0,0.0,0.0,42.84,0.0,0.0,748.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,11.82,24.76,0.0,108.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,100.74,72.63,14.84,88.63,0.0,58.68,16.55,-61.79,-116.33,0.0,0.0,-5.82,117.23,0.0,-159.32,0.0,-504.45,0.0,-256.68,0.0,0.0,-5.82,-73.93,0.0,-1052.03,-296.67,-674.46,0.0,-369.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,0.0,-524.77,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.38,287.38,336.06,0.0,6.76,413.0,186.75,181.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,283.56,0.0,244.87,0.0,-95.11,18.51,-61.35,0.0,0.0,0.0,765.22,0.0,847.73,0.0,0.0,731.08,1395.05,1314.51,1322.97,936.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.36,32.36,42.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.01,902.02,902.02,1366.86,1277.75,0.0,0.0,0.0,0.0,1166.15,-200.05,-347.42
2025-08-21,0.0,0.0,0.0,0.0,0.0,39.62,8.19,172.28,102.33,-40.79,0.0,-99.93,-95.41,-156.86,-26.68,-17.79,-81.25,0.0,-73.86,-40.79,0.0,-99.93,17.05,0.0,-11.91,78.74,-80.45,0.0,-106.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,79.35,139.59,-9.01,-245.17,0.0,144.39,124.13,-148.14,-30.94,-8.71,-118.61,68.35,239.03,845.18,344.37,428.84,135.52,378.23,97.45,823.74,-106.14,68.35,690.9,829.97,428.0,323.24,-57.6,378.23,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.2,-19.7,-262.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64,302.49,1130.46,416.8,76.04,820.0,945.37,-2037.97,2469.22,0.0,160.78,0.0,382.5,0.0,862.48,350.74,779.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.91,716.69,201.83,102.34,287.37,0.0,0.0,1077.5,1077.5,0.0,954.97,828.36,633.94,556.4,0.0,444.82,284.65,393.99,256.92,392.41,880.31,1335.78,0.0,0.0,0.0,0.0,-506.27,-331.78,-331.78,-602.7,-375.1,365.31,265.68,365.31,240.66,-241.8,-394.09,0.0
2025-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26,0.0,-15.13,-235.01,0.0,0.0,0.0,-261.53,0.0,-144.97,15.26,0.0,-15.13,-321.68,0.0,9.92,294.24,-164.67,0.0,-206.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90.07,26.37,-88.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165.94,-175.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.57,323.3,427.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-375.4,-375.4,0.0,-430.93,0.0,0.0,0.0,0.0,0.0,0.0,-253.0
2025-08-26,-249.09,-334.83,-178.61,-616.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.09,0.0,-257.28,-209.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-664.36,0.0,0.0,0.0,0.0,0.0,0.0,-674.74,80.32,27.12,-98.98,-1.12,58.88,1542.0,698.86,-1040.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-329.36,-174.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,-331.55,-331.55,0.0,-362.48,0.0,0.0,0.0,0.0,0.0,0.0,-205.59
