ea_id,strategy,family,symbol,timeframe,force_symbol,run_strategy,balance,risk_pct_target,hist_max_dd,lot_step,net_profit,realized_dd,realized_dd_pct,equity_dd_pct,trades,first_trade,last_trade,win_rate_pct,hist_max_loss_streak,hist_max_loss_streak_days,hist_max_streak_cost,hist_avg_loss_streak,hist_max_win_streak,largest_single_loss,dd_vs_target,report_path
VolatilityBreakout_H1_C_H1_BTCUSD.a_H1_REALTICKS,VolatilityBreakout_H1_C_H1,Volatility Breakout BTC,BTCUSD.a,H1,BTCUSD.a,2,100000,5.0,31.0,620.0,2614.78,1348.92,1.32,1.92,35,2026-05-01 17:14:28,2026-08-12 22:27:12,62.9,5,5,1348.92,1.86,10,1205.45,0.26,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_H1_C_H1_BTCUSD.a_H1_REALTICKS.htm
VolatilityBreakout_H1_E_H1_BTCUSD.a_H1_REALTICKS,VolatilityBreakout_H1_E_H1,Volatility Breakout BTC,BTCUSD.a,H1,BTCUSD.a,2,100000,5.0,31.0,620.0,1296.5,3972.79,3.83,3.9,66,2026-05-01 17:13:29,2026-08-12 22:27:12,62.1,7,7,2068.06,1.92,8,666.08,0.77,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_H1_E_H1_BTCUSD.a_H1_REALTICKS.htm
VolatilityBreakout_H1_F_H1_BTCUSD.a_H1_REALTICKS,VolatilityBreakout_H1_F_H1,Volatility Breakout BTC,BTCUSD.a,H1,BTCUSD.a,2,100000,5.0,35.0,700.0,2994.24,2692.21,2.63,3.38,54,2026-05-01 07:20:16,2026-08-12 22:27:01,75.9,2,2,1116.89,1.18,10,1113.97,0.53,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_H1_F_H1_BTCUSD.a_H1_REALTICKS.htm
VolatilityBreakout_H1_H_H1_BTCUSD.a_M15_REALTICKS,VolatilityBreakout_H1_H_H1,Volatility Breakout BTC,BTCUSD.a,M15,BTCUSD.a,2,100000,5.0,61.0,1220.0,856.91,789.65,0.78,1.02,30,2026-05-01 06:31:39,2026-08-12 15:51:06,76.7,2,1,626.68,1.17,12,626.68,0.16,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_H1_H_H1_BTCUSD.a_M15_REALTICKS.htm
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_REALTICKS,VolatilityBreakout_H1_J_H1,Volatility Breakout BTC,BTCUSD.a,M15,BTCUSD.a,2,100000,5.0,74.0,1480.0,-2837.72,2976.83,2.97,3.06,52,2026-05-01 11:21:25,2026-08-10 04:49:56,55.8,3,3,1048.08,1.53,4,470.67,0.59,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_REALTICKS.htm
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_REALTICKS,VolatilityBreakout_H1_M_H1,Volatility Breakout BTC,BTCUSD.a,M15,BTCUSD.a,2,100000,5.0,80.0,1600.0,1229.95,1280.49,1.27,1.59,20,2026-05-04 05:52:31,2026-08-10 16:45:10,70.0,2,2,1280.49,1.2,4,656.21,0.25,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_REALTICKS.htm
VolatilityBreakout_M5_C_XAUUSD.a_M5_REALTICKS,VolatilityBreakout_M5_C,Volatility Breakout Gold,XAUUSD.a,M5,XAUUSD.a,2,100000,5.0,600.0,12000.0,934.81,658.65,0.65,0.96,13,2026-06-11 22:16:59,2026-08-07 17:04:07,46.2,3,2,657.69,1.4,2,231.25,0.13,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_M5_C_XAUUSD.a_M5_REALTICKS.htm
VolatilityBreakout_M5_E_XAUUSD.a_M5_REALTICKS,VolatilityBreakout_M5_E,Volatility Breakout Gold,XAUUSD.a,M5,XAUUSD.a,2,100000,5.0,700.0,14000.0,20.1,563.06,0.56,0.94,5,2026-06-17 22:07:02,2026-08-10 04:05:14,40.0,2,2,562.5,1.5,2,297.8,0.11,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_M5_E_XAUUSD.a_M5_REALTICKS.htm
VolatilityBreakout_M5_G_XAUUSD.a_M5_REALTICKS,VolatilityBreakout_M5_G,Volatility Breakout Gold,XAUUSD.a,M5,XAUUSD.a,2,100000,5.0,1000.0,20000.0,143.76,487.8,0.49,0.71,13,2026-06-12 01:42:57,2026-08-07 17:04:07,30.8,4,3,486.72,2.25,1,138.75,0.1,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_M5_G_XAUUSD.a_M5_REALTICKS.htm
VolatilityBreakout_M5_H_XAUUSD.a_M5_REALTICKS,VolatilityBreakout_M5_H,Volatility Breakout Gold,XAUUSD.a,M5,XAUUSD.a,2,100000,5.0,530.0,10600.0,429.19,524.33,0.52,1.42,5,2026-06-17 22:15:46,2026-08-11 08:30:03,60.0,1,1,523.55,1.0,2,523.55,0.1,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_M5_H_XAUUSD.a_M5_REALTICKS.htm
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_REALTICKS,VolatilityBreakout_NAS_VOL_M15_A,Volatility Breakout NAS100,USTEC.a,M15,USTEC.a,2,100000,5.0,30.0,600.0,4090.09,981.6,0.96,1.62,17,2026-05-05 15:11:51,2026-08-12 23:59:44,58.8,2,1,981.6,1.17,3,513.4,0.19,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_REALTICKS.htm
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_REALTICKS,VolatilityBreakout_NAS_VOL_M15_B,Volatility Breakout NAS100,USTEC.a,M15,USTEC.a,2,100000,5.0,25.0,500.0,3987.91,1159.2,1.14,1.43,17,2026-05-04 15:02:21,2026-08-07 17:04:08,47.1,2,2,712.34,1.5,3,384.53,0.23,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_REALTICKS.htm
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_REALTICKS,VolatilityBreakout_NAS_VOL_M15_C,Volatility Breakout NAS100,USTEC.a,M15,USTEC.a,2,100000,5.0,25.0,500.0,3878.04,1159.2,1.14,1.43,17,2026-05-04 15:02:21,2026-08-07 17:04:08,47.1,2,2,712.34,1.5,3,384.53,0.23,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_REALTICKS.htm
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_REALTICKS,VolatilityBreakout_NAS_VOL_M15_D,Volatility Breakout NAS100,USTEC.a,M15,USTEC.a,2,100000,5.0,25.0,500.0,4388.1,1227.0,1.2,2.02,19,2026-05-05 15:11:51,2026-08-12 23:59:44,52.6,2,2,1227.0,1.29,2,622.23,0.24,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_REALTICKS.htm
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_REALTICKS,VolatilityBreakout_NAS_VOL_M15_E,Volatility Breakout NAS100,USTEC.a,M15,USTEC.a,2,100000,5.0,20.0,400.0,4479.12,1090.25,1.06,1.52,18,2026-05-04 13:32:21,2026-08-07 16:57:12,44.4,2,2,809.7,1.43,2,432.78,0.21,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_REALTICKS.htm
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_REALTICKS,VolatilityBreakout_US30_VOL_M15_a,Volatility Breakout US30,US30.a,M15,US30.a,2,100000,5.0,15.0,300.0,4078.06,379.13,0.37,1.75,17,2026-05-04 19:07:54,2026-08-05 22:48:56,82.4,1,1,379.13,1.0,9,379.13,0.07,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_REALTICKS.htm
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_REALTICKS,VolatilityBreakout_US30_VOL_M15_b,Volatility Breakout US30,US30.a,M15,US30.a,2,100000,5.0,20.0,400.0,1066.86,13.8,0.01,1.35,13,2026-05-04 13:24:00,2026-07-17 16:53:16,92.3,1,1,13.8,1.0,12,13.8,0.0,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_REALTICKS.htm
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_REALTICKS,VolatilityBreakout_US30_VOL_M15_c,Volatility Breakout US30,US30.a,M15,US30.a,2,100000,5.0,15.0,300.0,-660.02,1254.8,1.25,1.99,16,2026-05-04 13:24:00,2026-08-04 13:50:27,75.0,2,2,1254.8,1.33,6,1241.65,0.25,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_REALTICKS.htm
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_REALTICKS,VolatilityBreakout_US30_VOL_M15_g,Volatility Breakout US30,US30.a,M15,US30.a,2,100000,5.0,15.0,300.0,2507.79,59.4,0.06,1.84,17,2026-05-04 13:25:15,2026-08-04 14:00:47,82.4,1,1,59.4,1.0,7,59.4,0.01,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_REALTICKS.htm
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_a_M15,Volatility Breakout US500,US500.a,M15,US500.a,2,100000,5.0,15.0,300.0,2493.59,440.2,0.44,1.19,9,2026-05-04 20:18:27,2026-08-07 19:31:54,33.3,2,2,401.08,1.5,1,269.61,0.09,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS.htm
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_c_M15,Volatility Breakout US500,US500.a,M15,US500.a,2,100000,5.0,40.0,800.0,-439.38,1858.21,1.85,2.76,9,2026-05-06 01:52:09,2026-08-05 15:13:42,33.3,4,3,1858.21,3.0,2,650.7,0.37,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS.htm
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_g_M15,Volatility Breakout US500,US500.a,M15,US500.a,2,100000,5.0,40.0,800.0,1246.67,2674.4,2.62,3.08,52,2026-05-04 13:32:20,2026-08-05 17:53:33,40.4,15,6,1751.69,3.88,8,170.44,0.52,C:\BulkBackTest\Proxy_3m_RealTicks\reports\VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS.htm
